ticket_id,start_date,resolve_date,priority,category,sub_category,department,assignee_team,sla_status,resolution_time_hrs,customer_impact,major_event,is_holiday,is_weekend,day_of_week,month,ticket_volume_day
TCKT_0647,2024-12-28 09:36:05,2024-12-29 21:36:05,Critical,Network,WiFi Issue,Finance,Infra Team,Breached,36.0,Medium,Security Patch,1,1,Saturday,12,116
TCKT_0648,2025-04-14 07:51:17,2025-04-17 06:51:17,Medium,Access,Account Lock,Admin,Infra Team,Breached,71.0,High,Security Patch,1,0,Monday,4,242
TCKT_0649,2025-06-26 15:24:40,2025-06-29 03:24:40,Low,Hardware,Printer Issue,Admin,Infra Team,Met,60.0,Low,Server Maintenance,1,0,Thursday,6,243
TCKT_0650,2025-05-06 01:17:29,2025-05-08 01:17:29,Medium,Access,Password Reset,HR,App Support,Breached,48.0,Low,None,0,0,Tuesday,5,129
TCKT_0651,2025-04-28 00:15:41,2025-04-30 19:15:41,Critical,Software,UI Bug,IT,App Support,Breached,67.0,Medium,Product Launch,1,0,Monday,4,113
TCKT_0652,2025-01-10 19:19:54,2025-01-13 15:19:54,Critical,Network,Router Failure,Finance,Infra Team,Met,68.0,Low,None,0,0,Friday,1,235
TCKT_0653,2025-10-04 01:40:14,2025-10-04 05:40:14,Medium,Hardware,Monitor Issue,Finance,Infra Team,Breached,4.0,Low,Product Launch,1,1,Saturday,10,167
TCKT_0654,2025-03-24 01:46:22,2025-03-25 21:46:22,Critical,Software,Update Error,HR,App Support,Breached,44.0,High,System Upgrade,1,0,Monday,3,203
TCKT_0655,2025-05-04 13:34:02,2025-05-04 21:34:02,Low,Access,Access Request,HR,Infra Team,Met,8.0,Medium,Product Launch,1,1,Sunday,5,231
TCKT_0656,2025-05-23 16:31:59,2025-05-26 02:31:59,High,Access,Password Reset,HR,Infra Team,Breached,58.0,Low,Server Maintenance,1,0,Friday,5,136
TCKT_0657,2025-06-20 04:47:39,2025-06-21 06:47:39,Medium,Software,UI Bug,IT,Infra Team,Breached,26.0,Low,Server Maintenance,0,0,Friday,6,185
TCKT_0658,2025-05-04 11:46:06,2025-05-06 02:46:06,Medium,Hardware,Printer Issue,HR,App Support,Breached,39.0,Low,System Upgrade,1,1,Sunday,5,136
TCKT_0659,2025-10-06 11:38:19,2025-10-07 18:38:19,Low,Network,Router Failure,HR,Hardware Support,Breached,31.0,Medium,None,1,0,Monday,10,242
TCKT_0660,2025-01-06 04:54:34,2025-01-07 02:54:34,High,Software,App Crash,Finance,Infra Team,Breached,22.0,High,System Upgrade,1,0,Monday,1,118
TCKT_0661,2024-11-08 19:55:02,2024-11-10 07:55:02,High,Network,Server Down,Admin,Hardware Support,Met,36.0,Medium,System Upgrade,1,0,Friday,11,113
TCKT_0662,2025-08-28 07:53:02,2025-08-31 00:53:02,Low,Hardware,System Crash,IT,App Support,Breached,65.0,High,Security Patch,0,0,Thursday,8,249
TCKT_0663,2025-01-28 03:22:58,2025-01-30 15:22:58,Low,Access,Access Request,HR,App Support,Breached,60.0,High,Security Patch,1,0,Tuesday,1,172
TCKT_0664,2025-06-22 11:43:21,2025-06-23 11:43:21,High,Hardware,System Crash,IT,Hardware Support,Breached,24.0,Medium,Server Maintenance,0,1,Sunday,6,107
TCKT_0665,2025-04-27 08:56:29,2025-04-28 23:56:29,Critical,Access,Access Request,HR,Hardware Support,Met,39.0,Medium,System Upgrade,1,1,Sunday,4,222
TCKT_0666,2024-11-14 13:04:43,2024-11-15 03:04:43,Low,Network,WiFi Issue,IT,App Support,Met,14.0,High,Security Patch,1,0,Thursday,11,222
TCKT_0667,2025-06-23 14:30:19,2025-06-24 07:30:19,Low,Network,Server Down,IT,App Support,Breached,17.0,Low,Security Patch,0,0,Monday,6,200
TCKT_0668,2025-05-29 08:21:28,2025-05-29 10:21:28,High,Network,Server Down,Finance,Hardware Support,Breached,2.0,High,Server Maintenance,1,0,Thursday,5,250
TCKT_0669,2025-01-14 13:12:23,2025-01-16 21:12:23,Critical,Network,Router Failure,Admin,Infra Team,Breached,56.0,Medium,Server Maintenance,0,0,Tuesday,1,127
TCKT_0670,2025-08-28 03:42:25,2025-08-31 00:42:25,Low,Software,Login Issue,Finance,Infra Team,Met,69.0,Medium,Server Maintenance,0,0,Thursday,8,164
TCKT_0671,2025-03-29 18:24:18,2025-04-01 12:24:18,Critical,Software,App Crash,Admin,Hardware Support,Met,66.0,Medium,Product Launch,0,1,Saturday,3,127
TCKT_0672,2025-04-12 19:54:59,2025-04-13 23:54:59,Low,Network,VPN Issue,IT,Hardware Support,Breached,28.0,Low,Server Maintenance,1,1,Saturday,4,200
TCKT_0673,2024-10-20 17:29:08,2024-10-22 12:29:08,Low,Software,UI Bug,Finance,Hardware Support,Met,43.0,Medium,None,1,1,Sunday,10,235
TCKT_0674,2025-01-29 21:37:57,2025-01-30 06:37:57,Critical,Hardware,Keyboard Issue,Admin,App Support,Met,9.0,Low,Server Maintenance,0,0,Wednesday,1,174
TCKT_0675,2025-04-05 21:37:38,2025-04-07 20:37:38,Critical,Access,Access Request,IT,App Support,Met,47.0,Low,System Upgrade,1,1,Saturday,4,228
TCKT_0676,2025-08-26 08:27:19,2025-08-28 01:27:19,Low,Network,Router Failure,Admin,Hardware Support,Met,41.0,Medium,Server Maintenance,1,0,Tuesday,8,102
TCKT_0677,2024-10-19 17:27:11,2024-10-22 16:27:11,High,Network,VPN Issue,HR,Infra Team,Met,71.0,Medium,Server Maintenance,1,1,Saturday,10,159
TCKT_0678,2025-08-25 03:48:41,2025-08-26 10:48:41,High,Network,Server Down,HR,Hardware Support,Breached,31.0,Medium,Security Patch,1,0,Monday,8,139
TCKT_0679,2025-04-10 05:36:17,2025-04-11 02:36:17,High,Network,Router Failure,Finance,Infra Team,Breached,21.0,High,Security Patch,1,0,Thursday,4,110
TCKT_0680,2025-05-30 08:41:30,2025-05-30 19:41:30,Low,Software,Login Issue,Finance,Hardware Support,Breached,11.0,High,None,0,0,Friday,5,249
TCKT_0681,2025-08-05 08:00:28,2025-08-08 08:00:28,High,Access,Access Request,Admin,App Support,Breached,72.0,Low,Product Launch,1,0,Tuesday,8,173
TCKT_0682,2025-01-22 02:16:57,2025-01-23 22:16:57,High,Hardware,Printer Issue,Admin,Hardware Support,Breached,44.0,Medium,None,1,0,Wednesday,1,157
TCKT_0683,2025-01-07 17:30:36,2025-01-08 03:30:36,Low,Access,Account Lock,HR,Hardware Support,Breached,10.0,Low,Server Maintenance,0,0,Tuesday,1,200
TCKT_0684,2025-09-18 19:49:37,2025-09-19 19:49:37,Critical,Network,VPN Issue,HR,App Support,Met,24.0,High,Security Patch,0,0,Thursday,9,126
TCKT_0685,2025-04-23 02:51:45,2025-04-25 02:51:45,High,Network,Server Down,Admin,Hardware Support,Met,48.0,High,Product Launch,0,0,Wednesday,4,122
TCKT_0686,2025-08-07 18:13:28,2025-08-08 00:13:28,Low,Hardware,Monitor Issue,HR,Infra Team,Breached,6.0,High,None,0,0,Thursday,8,221
TCKT_0687,2025-02-19 10:41:44,2025-02-21 07:41:44,High,Access,Access Request,IT,App Support,Met,45.0,High,Product Launch,1,0,Wednesday,2,130
TCKT_0688,2025-09-29 12:51:25,2025-10-02 05:51:25,Low,Network,VPN Issue,HR,Infra Team,Met,65.0,High,Server Maintenance,1,0,Monday,9,226
TCKT_0689,2025-04-24 03:57:52,2025-04-26 03:57:52,Medium,Software,Login Issue,HR,Infra Team,Breached,48.0,Low,Server Maintenance,0,0,Thursday,4,195
TCKT_0690,2025-02-28 09:07:15,2025-03-03 08:07:15,Critical,Software,App Crash,HR,Hardware Support,Breached,71.0,Medium,None,0,0,Friday,2,122
TCKT_0691,2025-09-17 16:47:31,2025-09-19 06:47:31,Low,Software,UI Bug,IT,Infra Team,Breached,38.0,High,None,1,0,Wednesday,9,204
TCKT_0692,2025-05-30 03:47:01,2025-06-01 00:47:01,Low,Network,Server Down,IT,App Support,Breached,45.0,High,None,0,0,Friday,5,206
TCKT_0693,2024-12-28 13:21:41,2024-12-29 02:21:41,Medium,Software,App Crash,IT,Hardware Support,Breached,13.0,Low,System Upgrade,0,1,Saturday,12,122
TCKT_0694,2025-09-28 15:48:19,2025-10-01 09:48:19,Critical,Software,Login Issue,Finance,App Support,Met,66.0,High,Product Launch,0,1,Sunday,9,150
TCKT_0695,2025-06-01 20:58:40,2025-06-03 11:58:40,Medium,Hardware,Monitor Issue,HR,Hardware Support,Met,39.0,High,System Upgrade,1,1,Sunday,6,205
TCKT_0696,2025-02-05 22:36:08,2025-02-06 11:36:08,Low,Hardware,System Crash,HR,Hardware Support,Breached,13.0,Low,Product Launch,1,0,Wednesday,2,217
TCKT_0697,2024-12-30 18:30:18,2025-01-02 03:30:18,High,Hardware,System Crash,IT,App Support,Breached,57.0,Low,None,0,0,Monday,12,107
TCKT_0698,2025-07-09 22:29:32,2025-07-12 22:29:32,Critical,Network,VPN Issue,Admin,Infra Team,Met,72.0,Low,System Upgrade,0,0,Wednesday,7,185
TCKT_0699,2025-04-03 16:35:57,2025-04-06 13:35:57,Low,Hardware,System Crash,Admin,Infra Team,Breached,69.0,Medium,Server Maintenance,1,0,Thursday,4,154
TCKT_0700,2025-07-28 11:52:29,2025-07-29 11:52:29,Low,Software,UI Bug,HR,Hardware Support,Met,24.0,High,Security Patch,0,0,Monday,7,203
TCKT_0701,2025-08-09 11:04:30,2025-08-11 09:04:30,Critical,Network,WiFi Issue,Admin,Hardware Support,Breached,46.0,Low,Security Patch,0,1,Saturday,8,147
TCKT_0702,2025-02-15 21:40:33,2025-02-16 10:40:33,High,Network,Server Down,Finance,App Support,Breached,13.0,Low,Product Launch,0,1,Saturday,2,232
TCKT_0703,2024-12-02 14:41:23,2024-12-02 15:41:23,Low,Hardware,System Crash,HR,Infra Team,Breached,1.0,Low,None,0,0,Monday,12,101
TCKT_0704,2025-07-22 06:08:15,2025-07-24 08:08:15,Low,Network,VPN Issue,Finance,Hardware Support,Breached,50.0,Low,Product Launch,0,0,Tuesday,7,219
TCKT_0705,2025-10-07 12:25:34,2025-10-09 20:25:34,Medium,Hardware,Monitor Issue,Finance,App Support,Met,56.0,Medium,None,1,0,Tuesday,10,228
TCKT_0706,2024-12-25 09:35:25,2024-12-26 07:35:25,Medium,Access,Password Reset,Admin,App Support,Met,22.0,High,Product Launch,0,0,Wednesday,12,155
TCKT_0707,2025-03-30 14:57:45,2025-04-02 09:57:45,High,Network,Server Down,HR,App Support,Met,67.0,Low,Security Patch,1,1,Sunday,3,133
TCKT_0708,2025-08-06 23:47:24,2025-08-07 01:47:24,High,Software,UI Bug,Finance,Hardware Support,Met,2.0,High,Product Launch,0,0,Wednesday,8,235
TCKT_0709,2024-12-21 02:30:03,2024-12-21 18:30:03,High,Network,Router Failure,Admin,App Support,Breached,16.0,Medium,Server Maintenance,0,1,Saturday,12,189
TCKT_0710,2025-06-23 12:06:14,2025-06-25 03:06:14,Medium,Software,App Crash,Admin,Infra Team,Met,39.0,Medium,Security Patch,1,0,Monday,6,154
TCKT_0711,2025-10-04 00:22:13,2025-10-05 21:22:13,Low,Access,Account Lock,Finance,Hardware Support,Met,45.0,High,Product Launch,0,1,Saturday,10,174
TCKT_0712,2025-06-13 07:10:23,2025-06-14 16:10:23,High,Software,App Crash,IT,Hardware Support,Breached,33.0,Medium,Product Launch,0,0,Friday,6,248
TCKT_0713,2025-01-02 10:14:49,2025-01-04 22:14:49,Medium,Hardware,System Crash,Admin,Hardware Support,Breached,60.0,Low,Server Maintenance,0,0,Thursday,1,146
TCKT_0714,2025-03-10 19:05:20,2025-03-11 04:05:20,High,Network,VPN Issue,Admin,Hardware Support,Breached,9.0,High,None,0,0,Monday,3,118
TCKT_0715,2025-09-13 20:56:16,2025-09-14 19:56:16,High,Software,Login Issue,HR,App Support,Met,23.0,High,Server Maintenance,0,1,Saturday,9,212
TCKT_0716,2025-06-21 09:55:35,2025-06-23 04:55:35,Medium,Hardware,System Crash,Admin,App Support,Breached,43.0,High,Product Launch,1,1,Saturday,6,111
TCKT_0717,2025-05-25 18:49:14,2025-05-26 12:49:14,Medium,Hardware,Printer Issue,HR,Hardware Support,Met,18.0,Medium,Product Launch,1,1,Sunday,5,209
TCKT_0718,2025-07-19 10:22:38,2025-07-21 00:22:38,Medium,Hardware,Keyboard Issue,HR,App Support,Breached,38.0,Medium,Product Launch,1,1,Saturday,7,114
TCKT_0719,2025-01-23 16:32:45,2025-01-24 22:32:45,High,Network,WiFi Issue,Finance,Infra Team,Breached,30.0,High,Security Patch,0,0,Thursday,1,201
TCKT_0720,2025-08-14 16:52:15,2025-08-14 17:52:15,Critical,Software,Login Issue,IT,Hardware Support,Breached,1.0,High,None,0,0,Thursday,8,167
TCKT_0721,2025-03-12 16:09:03,2025-03-15 01:09:03,Medium,Hardware,Keyboard Issue,IT,Hardware Support,Met,57.0,High,Server Maintenance,0,0,Wednesday,3,219
TCKT_0722,2025-04-13 01:57:20,2025-04-15 03:57:20,Critical,Hardware,Monitor Issue,Admin,Infra Team,Met,50.0,Medium,Product Launch,1,1,Sunday,4,249
TCKT_0723,2025-04-20 00:57:56,2025-04-21 22:57:56,Low,Software,UI Bug,Admin,Hardware Support,Breached,46.0,High,Server Maintenance,0,1,Sunday,4,152
TCKT_0724,2025-06-26 06:42:25,2025-06-28 18:42:25,Medium,Access,Access Request,IT,Hardware Support,Met,60.0,Medium,System Upgrade,1,0,Thursday,6,227
TCKT_0725,2024-10-27 19:29:37,2024-10-30 19:29:37,Critical,Software,App Crash,IT,Hardware Support,Met,72.0,Medium,Server Maintenance,1,1,Sunday,10,145
TCKT_0726,2025-07-02 03:42:51,2025-07-02 11:42:51,Low,Software,UI Bug,IT,Infra Team,Breached,8.0,Medium,Product Launch,0,0,Wednesday,7,234
TCKT_0727,2025-07-23 04:26:13,2025-07-24 16:26:13,Medium,Access,Access Request,IT,Infra Team,Met,36.0,Low,System Upgrade,1,0,Wednesday,7,212
TCKT_0728,2024-12-09 13:37:37,2024-12-12 04:37:37,Low,Access,Account Lock,Admin,Infra Team,Breached,63.0,High,None,0,0,Monday,12,225
TCKT_0729,2025-10-16 09:06:45,2025-10-18 17:06:45,High,Network,VPN Issue,HR,App Support,Breached,56.0,Low,System Upgrade,0,0,Thursday,10,149
TCKT_0730,2025-06-12 09:29:36,2025-06-13 17:29:36,Medium,Access,Access Request,IT,Infra Team,Breached,32.0,Medium,Security Patch,0,0,Thursday,6,136
TCKT_0731,2024-12-14 04:48:12,2024-12-15 19:48:12,Critical,Access,Access Request,HR,Hardware Support,Met,39.0,High,Server Maintenance,1,1,Saturday,12,180
TCKT_0732,2024-12-28 02:13:58,2024-12-29 15:13:58,Medium,Hardware,Monitor Issue,Admin,Infra Team,Met,37.0,Medium,System Upgrade,1,1,Saturday,12,143
TCKT_0733,2024-12-06 20:31:51,2024-12-07 17:31:51,Medium,Hardware,Keyboard Issue,HR,App Support,Breached,21.0,Medium,System Upgrade,1,0,Friday,12,177
TCKT_0734,2025-09-08 23:51:44,2025-09-09 20:51:44,Critical,Network,Server Down,Admin,Hardware Support,Met,21.0,Medium,Server Maintenance,0,0,Monday,9,164
TCKT_0735,2025-02-17 01:20:09,2025-02-18 03:20:09,Low,Software,App Crash,Admin,Infra Team,Breached,26.0,Medium,System Upgrade,1,0,Monday,2,150
TCKT_0736,2025-03-10 08:35:56,2025-03-11 18:35:56,Medium,Software,UI Bug,HR,Infra Team,Met,34.0,High,Server Maintenance,1,0,Monday,3,179
TCKT_0737,2025-01-29 18:41:51,2025-01-30 17:41:51,High,Software,Login Issue,Finance,App Support,Breached,23.0,Medium,System Upgrade,1,0,Wednesday,1,151
TCKT_0738,2025-05-26 08:03:14,2025-05-26 09:03:14,Low,Access,Password Reset,IT,Hardware Support,Breached,1.0,High,System Upgrade,0,0,Monday,5,163
TCKT_0739,2024-11-28 09:39:47,2024-11-29 08:39:47,Low,Software,UI Bug,Finance,Hardware Support,Breached,23.0,Medium,Server Maintenance,0,0,Thursday,11,249
TCKT_0740,2025-01-06 00:04:50,2025-01-07 11:04:50,Low,Hardware,Printer Issue,Finance,App Support,Met,35.0,Low,System Upgrade,0,0,Monday,1,193
TCKT_0741,2025-02-08 16:00:25,2025-02-09 04:00:25,High,Hardware,Printer Issue,Admin,Hardware Support,Breached,12.0,Medium,Security Patch,0,1,Saturday,2,248
TCKT_0742,2025-01-05 09:57:40,2025-01-07 19:57:40,Medium,Access,Account Lock,Admin,App Support,Breached,58.0,High,Server Maintenance,0,1,Sunday,1,144
TCKT_0743,2024-11-10 09:01:34,2024-11-10 21:01:34,High,Hardware,Keyboard Issue,Finance,App Support,Met,12.0,Low,None,1,1,Sunday,11,185
TCKT_0744,2024-11-18 06:54:15,2024-11-20 09:54:15,Medium,Software,Update Error,Admin,Infra Team,Met,51.0,High,Product Launch,0,0,Monday,11,178
TCKT_0745,2025-01-26 16:16:47,2025-01-29 14:16:47,Low,Access,Access Request,Finance,Hardware Support,Met,70.0,Medium,Product Launch,1,1,Sunday,1,141
TCKT_0746,2025-08-18 08:31:33,2025-08-21 05:31:33,High,Network,Router Failure,HR,Infra Team,Breached,69.0,Medium,Product Launch,1,0,Monday,8,186
TCKT_0747,2025-05-08 05:54:45,2025-05-08 09:54:45,Critical,Access,Access Request,HR,Infra Team,Breached,4.0,Low,System Upgrade,1,0,Thursday,5,133
TCKT_0748,2025-03-10 08:24:21,2025-03-11 03:24:21,Critical,Access,Password Reset,Admin,Infra Team,Met,19.0,Medium,System Upgrade,1,0,Monday,3,146
TCKT_0749,2025-08-17 18:34:20,2025-08-19 11:34:20,Critical,Access,Password Reset,Finance,Infra Team,Met,41.0,Low,Security Patch,0,1,Sunday,8,157
TCKT_0750,2025-03-01 16:03:15,2025-03-01 20:03:15,Low,Network,Server Down,IT,Hardware Support,Met,4.0,High,None,0,1,Saturday,3,224
TCKT_0751,2024-12-12 07:08:19,2024-12-14 01:08:19,High,Software,Login Issue,Admin,App Support,Breached,42.0,High,System Upgrade,0,0,Thursday,12,180
TCKT_0752,2024-12-13 02:13:09,2024-12-14 22:13:09,Medium,Access,Account Lock,Finance,Hardware Support,Met,44.0,Low,Server Maintenance,0,0,Friday,12,128
TCKT_0753,2025-01-12 23:24:12,2025-01-13 02:24:12,Critical,Network,Router Failure,IT,App Support,Breached,3.0,High,Server Maintenance,0,1,Sunday,1,115
TCKT_0754,2025-06-22 02:56:29,2025-06-22 11:56:29,Critical,Software,Update Error,HR,App Support,Breached,9.0,Medium,Security Patch,1,1,Sunday,6,237
TCKT_0755,2024-11-05 21:28:23,2024-11-07 11:28:23,High,Hardware,System Crash,IT,Hardware Support,Met,38.0,Medium,Server Maintenance,0,0,Tuesday,11,169
TCKT_0756,2025-06-12 20:13:29,2025-06-13 23:13:29,High,Hardware,Monitor Issue,Finance,Infra Team,Breached,27.0,Medium,Server Maintenance,1,0,Thursday,6,222
TCKT_0757,2025-03-13 08:48:00,2025-03-14 15:48:00,High,Hardware,Keyboard Issue,IT,Infra Team,Met,31.0,Low,Security Patch,0,0,Thursday,3,214
TCKT_0758,2024-11-06 06:50:06,2024-11-08 20:50:06,Critical,Network,VPN Issue,IT,Infra Team,Met,62.0,High,Server Maintenance,0,0,Wednesday,11,160
TCKT_0759,2025-03-22 02:32:17,2025-03-24 00:32:17,High,Software,App Crash,HR,App Support,Breached,46.0,Medium,Security Patch,1,1,Saturday,3,158
TCKT_0760,2025-03-30 00:17:09,2025-03-31 10:17:09,High,Software,Update Error,Finance,Hardware Support,Met,34.0,High,Security Patch,1,1,Sunday,3,242
TCKT_0761,2025-07-09 06:26:00,2025-07-12 00:26:00,Low,Hardware,Keyboard Issue,Admin,App Support,Breached,66.0,High,None,1,0,Wednesday,7,110
TCKT_0762,2025-04-24 21:23:43,2025-04-26 00:23:43,Critical,Software,UI Bug,Admin,Hardware Support,Met,27.0,Low,Product Launch,1,0,Thursday,4,135
TCKT_0763,2025-05-17 08:39:13,2025-05-17 20:39:13,Critical,Hardware,System Crash,IT,Infra Team,Breached,12.0,High,Security Patch,1,1,Saturday,5,166
TCKT_0764,2024-11-03 15:08:11,2024-11-04 15:08:11,High,Hardware,Printer Issue,HR,Hardware Support,Breached,24.0,Medium,Server Maintenance,0,1,Sunday,11,237
TCKT_0765,2025-05-13 16:53:36,2025-05-14 22:53:36,Critical,Hardware,Printer Issue,HR,App Support,Breached,30.0,Medium,Security Patch,1,0,Tuesday,5,215
TCKT_0766,2025-10-14 12:15:21,2025-10-15 14:15:21,Critical,Network,WiFi Issue,IT,Infra Team,Breached,26.0,Medium,Security Patch,1,0,Tuesday,10,168
TCKT_0767,2025-07-20 12:01:05,2025-07-22 19:01:05,Low,Hardware,System Crash,Admin,Infra Team,Met,55.0,Low,System Upgrade,0,1,Sunday,7,170
TCKT_0768,2025-04-18 06:46:22,2025-04-21 06:46:22,High,Software,App Crash,HR,Infra Team,Met,72.0,Low,Server Maintenance,0,0,Friday,4,103
TCKT_0769,2024-10-24 12:22:42,2024-10-25 18:22:42,Low,Hardware,Printer Issue,IT,Infra Team,Met,30.0,High,System Upgrade,1,0,Thursday,10,217
TCKT_0770,2025-01-14 13:03:37,2025-01-15 07:03:37,High,Hardware,Keyboard Issue,Admin,Infra Team,Breached,18.0,Medium,None,0,0,Tuesday,1,205
TCKT_0771,2025-09-27 16:18:59,2025-09-28 20:18:59,Medium,Software,UI Bug,Admin,Infra Team,Breached,28.0,Medium,System Upgrade,0,1,Saturday,9,166
TCKT_0772,2025-03-08 17:10:02,2025-03-09 04:10:02,Low,Hardware,System Crash,Admin,Hardware Support,Breached,11.0,High,None,0,1,Saturday,3,159
TCKT_0773,2024-11-07 03:11:19,2024-11-09 11:11:19,Critical,Access,Password Reset,Admin,App Support,Breached,56.0,Medium,None,1,0,Thursday,11,218
TCKT_0774,2025-03-12 04:51:52,2025-03-14 02:51:52,Low,Access,Access Request,Finance,Infra Team,Breached,46.0,Medium,Server Maintenance,0,0,Wednesday,3,146
TCKT_0775,2025-06-08 21:27:35,2025-06-09 05:27:35,Medium,Hardware,Keyboard Issue,Admin,Infra Team,Breached,8.0,High,Security Patch,1,1,Sunday,6,108
TCKT_0776,2024-12-20 13:33:03,2024-12-21 22:33:03,High,Hardware,Printer Issue,Admin,Hardware Support,Breached,33.0,High,Server Maintenance,1,0,Friday,12,236
TCKT_0777,2024-11-11 22:56:16,2024-11-13 16:56:16,Low,Hardware,System Crash,IT,Infra Team,Met,42.0,Medium,Security Patch,0,0,Monday,11,213
TCKT_0778,2025-03-14 20:10:14,2025-03-16 03:10:14,Critical,Software,UI Bug,HR,App Support,Met,31.0,High,Product Launch,0,0,Friday,3,243
TCKT_0779,2025-09-15 02:50:01,2025-09-17 20:50:01,Low,Hardware,Keyboard Issue,HR,Infra Team,Breached,66.0,Low,Product Launch,0,0,Monday,9,167
TCKT_0780,2025-07-13 04:49:10,2025-07-15 03:49:10,Critical,Hardware,System Crash,Finance,App Support,Met,47.0,Low,None,1,1,Sunday,7,135
TCKT_0781,2025-08-11 16:39:26,2025-08-13 22:39:26,Low,Hardware,Monitor Issue,Finance,App Support,Breached,54.0,Medium,Security Patch,0,0,Monday,8,154
TCKT_0782,2024-12-25 19:10:36,2024-12-27 06:10:36,Low,Software,App Crash,Admin,Hardware Support,Met,35.0,High,Security Patch,0,0,Wednesday,12,193
TCKT_0783,2025-09-13 17:26:54,2025-09-16 03:26:54,Critical,Network,VPN Issue,IT,App Support,Met,58.0,Low,Security Patch,0,1,Saturday,9,208
TCKT_0784,2025-02-20 02:35:55,2025-02-22 03:35:55,Low,Access,Access Request,Admin,App Support,Met,49.0,Medium,None,1,0,Thursday,2,243
TCKT_0785,2025-01-12 06:58:28,2025-01-15 06:58:28,Low,Software,UI Bug,HR,App Support,Met,72.0,Medium,Server Maintenance,0,1,Sunday,1,113
TCKT_0786,2025-08-01 02:43:13,2025-08-01 05:43:13,Low,Hardware,Printer Issue,HR,Infra Team,Breached,3.0,Low,Security Patch,1,0,Friday,8,172
TCKT_0787,2025-02-20 11:39:34,2025-02-22 12:39:34,Critical,Software,Update Error,Finance,Hardware Support,Breached,49.0,High,Server Maintenance,1,0,Thursday,2,250
TCKT_0788,2025-04-23 03:17:44,2025-04-25 15:17:44,High,Software,Login Issue,Finance,Infra Team,Breached,60.0,Low,Server Maintenance,1,0,Wednesday,4,194
TCKT_0789,2025-07-29 20:26:42,2025-07-31 20:26:42,Low,Hardware,Keyboard Issue,Admin,Hardware Support,Breached,48.0,Medium,Security Patch,1,0,Tuesday,7,103
TCKT_0790,2024-12-06 22:37:22,2024-12-07 05:37:22,Medium,Software,Update Error,Admin,Hardware Support,Breached,7.0,High,Security Patch,0,0,Friday,12,175
TCKT_0791,2025-06-01 20:33:53,2025-06-01 23:33:53,Medium,Software,App Crash,Finance,App Support,Breached,3.0,Medium,System Upgrade,0,1,Sunday,6,209
TCKT_0792,2025-04-10 12:48:58,2025-04-11 23:48:58,Medium,Software,Login Issue,IT,Hardware Support,Breached,35.0,High,System Upgrade,1,0,Thursday,4,172
TCKT_0793,2025-02-16 03:07:28,2025-02-16 15:07:28,Medium,Software,Login Issue,Admin,Hardware Support,Breached,12.0,High,Server Maintenance,0,1,Sunday,2,217
TCKT_0794,2025-05-21 04:00:50,2025-05-22 15:00:50,Low,Software,Login Issue,Admin,Hardware Support,Met,35.0,Low,None,0,0,Wednesday,5,249
TCKT_0795,2025-06-20 01:57:02,2025-06-22 11:57:02,Critical,Network,VPN Issue,Finance,App Support,Met,58.0,High,System Upgrade,1,0,Friday,6,123
TCKT_0796,2025-06-21 10:17:49,2025-06-23 12:17:49,High,Software,Update Error,IT,App Support,Met,50.0,High,System Upgrade,0,1,Saturday,6,118
TCKT_0797,2025-05-12 16:31:36,2025-05-15 09:31:36,Critical,Hardware,Keyboard Issue,IT,Infra Team,Breached,65.0,Medium,Product Launch,1,0,Monday,5,243
TCKT_0798,2025-06-05 13:56:28,2025-06-08 03:56:28,Low,Hardware,Keyboard Issue,HR,App Support,Met,62.0,Medium,Server Maintenance,1,0,Thursday,6,195
TCKT_0799,2025-03-15 08:07:04,2025-03-16 00:07:04,Critical,Hardware,Keyboard Issue,IT,Infra Team,Breached,16.0,Medium,Product Launch,1,1,Saturday,3,171
TCKT_0800,2024-11-22 23:53:41,2024-11-25 23:53:41,Critical,Access,Access Request,IT,Infra Team,Breached,72.0,Low,Security Patch,1,0,Friday,11,139
TCKT_0801,2024-12-18 13:15:54,2024-12-18 18:15:54,High,Software,Login Issue,Finance,App Support,Breached,5.0,High,System Upgrade,1,0,Wednesday,12,147
TCKT_0802,2024-12-27 13:10:11,2024-12-27 23:10:11,Critical,Software,Update Error,IT,App Support,Met,10.0,Medium,Product Launch,0,0,Friday,12,200
TCKT_0803,2024-10-28 08:04:38,2024-10-29 23:04:38,Critical,Software,Update Error,IT,Infra Team,Breached,39.0,Medium,Product Launch,1,0,Monday,10,155
TCKT_0804,2024-11-20 09:01:15,2024-11-23 00:01:15,Low,Network,Router Failure,HR,Infra Team,Met,63.0,High,Server Maintenance,0,0,Wednesday,11,246
TCKT_0805,2025-06-01 00:08:31,2025-06-02 05:08:31,Medium,Hardware,System Crash,Finance,Infra Team,Breached,29.0,High,Server Maintenance,0,1,Sunday,6,175
TCKT_0806,2025-09-05 20:52:59,2025-09-07 17:52:59,Medium,Network,Server Down,IT,App Support,Breached,45.0,Medium,System Upgrade,1,0,Friday,9,158
TCKT_0807,2025-09-11 04:28:44,2025-09-11 06:28:44,Critical,Software,UI Bug,Finance,Hardware Support,Breached,2.0,High,None,0,0,Thursday,9,214
TCKT_0808,2025-03-09 16:40:19,2025-03-12 01:40:19,Critical,Hardware,Monitor Issue,HR,Infra Team,Breached,57.0,Low,Server Maintenance,0,1,Sunday,3,208
